Date,Mode,Count
07/21/2020,LIRR,67594
07/21/2020,MNR,33213
07/21/2020,SIR,2725
07/21/2020,Subway,1241819
07/22/2020,AAR,17582
07/22/2020,BT,683364
07/22/2020,Bus,33863
07/22/2020,LIRR,65348
07/22/2020,MNR,32485
07/22/2020,SIR,2716
07/22/2020,Subway,1233668
07/23/2020,AAR,17056
07/23/2020,BT,688709
07/23/2020,Bus,33999
07/23/2020,LIRR,65637
07/23/2020,MNR,32975
07/23/2020,SIR,2632
07/23/2020,Subway,1233795
07/24/2020,AAR,17311
07/24/2020,BT,719421
07/24/2020,Bus,29987
07/24/2020,LIRR,65889
07/24/2020,MNR,36639
07/24/2020,SIR,2511
07/24/2020,Subway,1218138
07/25/2020,AAR,10350
07/25/2020,BT,671119
07/25/2020,Bus,14777
07/25/2020,LIRR,43340
07/25/2020,MNR,25173
07/25/2020,SIR,799
07/25/2020,Subway,816604
07/26/2020,AAR,7429
07/26/2020,BT,609707
07/26/2020,Bus,9711
07/26/2020,LIRR,36164
07/26/2020,MNR,20170
07/26/2020,SIR,542
07/26/2020,Subway,606910
07/27/2020,AAR,16607
07/27/2020,BT,693677
07/27/2020,Bus,32072
07/27/2020,LIRR,70114
07/27/2020,MNR,31568
07/27/2020,SIR,2626
07/27/2020,Subway,1203503
07/28/2020,AAR,16892
07/28/2020,BT,681857
07/28/2020,Bus,33753
07/28/2020,LIRR,66687
07/28/2020,MNR,31677
07/28/2020,SIR,2635
07/28/2020,Subway,1241770
07/29/2020,AAR,18216
07/29/2020,BT,714559
07/29/2020,Bus,35257
07/29/2020,LIRR,69995
07/29/2020,MNR,33733
07/29/2020,SIR,2778
07/29/2020,Subway,1296102
07/30/2020,AAR,17333
07/30/2020,BT,717003
07/30/2020,Bus,33982
07/30/2020,LIRR,68958
07/30/2020,MNR,34122
07/30/2020,SIR,2746
07/30/2020,Subway,1270172
07/31/2020,AAR,17654
07/31/2020,BT,747216
07/31/2020,Bus,29917
07/31/2020,LIRR,67648
07/31/2020,MNR,38040
07/31/2020,SIR,2429
07/31/2020,Subway,1258539
08/01/2020,AAR,10685
08/01/2020,BT,695946
08/01/2020,Bus,16087
08/01/2020,LIRR,44405
08/01/2020,MNR,26261
08/01/2020,SIR,904
08/01/2020,Subway,842468
08/02/2020,AAR,7431
08/02/2020,BT,561396
08/02/2020,Bus,9874
08/02/2020,LIRR,30502
08/02/2020,MNR,17885
08/02/2020,SIR,615
08/02/2020,Subway,590060
08/03/2020,AAR,17594
08/03/2020,BT,715550
08/03/2020,Bus,36945
08/03/2020,LIRR,70779
08/03/2020,MNR,32884
08/03/2020,SIR,2955
08/03/2020,Subway,1272996
08/04/2020,AAR,14924
08/04/2020,BT,507501
08/04/2020,Bus,29426
08/04/2020,LIRR,36835
08/04/2020,MNR,22286
08/04/2020,SIR,1499
08/04/2020,Subway,1027187
08/05/2020,AAR,18299
08/05/2020,BT,740063
08/05/2020,Bus,38283
08/05/2020,LIRR,58005
08/05/2020,MNR,26598
08/05/2020,SIR,2824
08/05/2020,Subway,1348202
08/06/2020,AAR,19117
08/06/2020,BT,739952
08/06/2020,Bus,37059
08/06/2020,LIRR,66671
08/06/2020,MNR,28283
08/06/2020,SIR,3125
08/06/2020,Subway,1334694
08/07/2020,AAR,17502
08/07/2020,BT,735101
08/07/2020,Bus,32170
08/07/2020,LIRR,65969
08/07/2020,MNR,32882
08/07/2020,SIR,2741
08/07/2020,Subway,1283894
08/08/2020,AAR,10613
08/08/2020,BT,630411
08/08/2020,Bus,15143
08/08/2020,LIRR,41729
08/08/2020,MNR,23513
08/08/2020,SIR,806
08/08/2020,Subway,833287
08/09/2020,AAR,8287
08/09/2020,BT,649493
08/09/2020,Bus,11534
08/09/2020,LIRR,37616
08/09/2020,MNR,20503
08/09/2020,SIR,649
08/09/2020,Subway,662993
08/10/2020,AAR,18178
08/10/2020,BT,720799
08/10/2020,Bus,34883
08/10/2020,LIRR,73548
08/10/2020,MNR,33500
08/10/2020,SIR,2995
08/10/2020,Subway,1275268
08/11/2020,AAR,18546
08/11/2020,BT,716441
08/11/2020,Bus,36426
08/11/2020,LIRR,72436
08/11/2020,MNR,33509
08/11/2020,SIR,3164
08/11/2020,Subway,1319814
08/12/2020,AAR,19346
08/12/2020,BT,696198
08/12/2020,Bus,36053
08/12/2020,LIRR,68345
08/12/2020,MNR,33736
08/12/2020,SIR,3124
08/12/2020,Subway,1298963
08/13/2020,AAR,18608
08/13/2020,BT,713144
08/13/2020,Bus,34723
08/13/2020,LIRR,69223
08/13/2020,MNR,33822
08/13/2020,SIR,2971
08/13/2020,Subway,1291277
08/14/2020,AAR,18113
08/14/2020,BT,777169
08/14/2020,Bus,32713
08/14/2020,LIRR,72916
08/14/2020,MNR,39342
08/14/2020,SIR,3012
08/14/2020,Subway,1355786
08/15/2020,AAR,11487
08/15/2020,BT,699313
08/15/2020,Bus,15522
08/15/2020,LIRR,46806
08/15/2020,MNR,27677
08/15/2020,SIR,974
08/15/2020,Subway,860789
08/16/2020,AAR,7902
08/16/2020,BT,537419
08/16/2020,Bus,8603
08/16/2020,LIRR,29858
08/16/2020,MNR,18164
08/16/2020,SIR,529
08/16/2020,Subway,554451
08/17/2020,AAR,17377
08/17/2020,BT,701456
08/17/2020,Bus,34768
08/17/2020,LIRR,74453
08/17/2020,MNR,35362
08/17/2020,SIR,3058
08/17/2020,Subway,1304485
08/18/2020,AAR,19274
08/18/2020,BT,729923
08/18/2020,Bus,36646
08/18/2020,LIRR,74213
08/18/2020,MNR,34361
08/18/2020,SIR,2951
08/18/2020,Subway,1369617
08/19/2020,AAR,19915
08/19/2020,BT,710695
08/19/2020,Bus,34181
08/19/2020,LIRR,70104
08/19/2020,MNR,34377
08/19/2020,SIR,2783
08/19/2020,Subway,1292148
08/20/2020,AAR,19344
08/20/2020,BT,775926
08/20/2020,Bus,35059
08/20/2020,LIRR,75643
08/20/2020,MNR,37078
08/20/2020,SIR,2960
08/20/2020,Subway,1410489
08/21/2020,AAR,19035
08/21/2020,BT,792319
08/21/2020,Bus,31342
08/21/2020,LIRR,76062
08/21/2020,MNR,41110
08/21/2020,SIR,2769
08/21/2020,Subway,1387463
08/22/2020,AAR,11456
08/22/2020,BT,708443
08/22/2020,Bus,13705
08/22/2020,LIRR,49095
08/22/2020,MNR,27784
08/22/2020,SIR,871
08/22/2020,Subway,882522
08/23/2020,AAR,8297
08/23/2020,BT,641684
08/23/2020,Bus,9698
08/23/2020,LIRR,37891
08/23/2020,MNR,22496
08/23/2020,SIR,633
08/23/2020,Subway,671560
08/24/2020,AAR,17643
08/24/2020,BT,710872
08/24/2020,Bus,34021
08/24/2020,LIRR,75145
08/24/2020,MNR,35904
08/24/2020,SIR,2756
08/24/2020,Subway,1307345
08/25/2020,AAR,18682
08/25/2020,BT,715798
08/25/2020,Bus,34993
08/25/2020,LIRR,73331
08/25/2020,MNR,35689
08/25/2020,SIR,2845
08/25/2020,Subway,1346490
08/26/2020,AAR,20659
08/26/2020,BT,748927
08/26/2020,Bus,35975
08/26/2020,LIRR,76583
08/26/2020,MNR,36621
08/26/2020,SIR,3012
08/26/2020,Subway,1407639
08/27/2020,AAR,19271
08/27/2020,BT,739049
08/27/2020,Bus,33969
08/27/2020,LIRR,73060
08/27/2020,MNR,35551
08/27/2020,SIR,2856
08/27/2020,Subway,1358272
08/28/2020,AAR,18845
08/28/2020,BT,787675
08/28/2020,Bus,31956
08/28/2020,LIRR,76114
08/28/2020,MNR,41222
08/28/2020,SIR,2716
08/28/2020,Subway,1388583
08/29/2020,AAR,9814
08/29/2020,BT,555413
08/29/2020,Bus,14035
08/29/2020,LIRR,37641
08/29/2020,MNR,22234
08/29/2020,SIR,798
08/29/2020,Subway,773667
08/30/2020,AAR,9752
08/30/2020,BT,706101
08/30/2020,Bus,16027
08/30/2020,LIRR,45147
08/30/2020,MNR,26520
08/30/2020,SIR,825
08/30/2020,Subway,748061
08/31/2020,AAR,18185
08/31/2020,BT,711594
08/31/2020,Bus,787291
08/31/2020,LIRR,78122
08/31/2020,MNR,37727
08/31/2020,SIR,3184
08/31/2020,Subway,1397264
09/01/2020,AAR,18929
09/01/2020,BT,704251
09/01/2020,Bus,947758
09/01/2020,LIRR,76483
09/01/2020,MNR,36035
09/01/2020,SIR,3217
09/01/2020,Subway,1469274
09/02/2020,AAR,19990
09/02/2020,BT,703330
09/02/2020,Bus,972213
09/02/2020,LIRR,77585
09/02/2020,MNR,36159
09/02/2020,SIR,3192
09/02/2020,Subway,1487969
09/03/2020,AAR,19992
09/03/2020,BT,758827
09/03/2020,Bus,1022623
09/03/2020,LIRR,82554
09/03/2020,MNR,39920
09/03/2020,SIR,3327
09/03/2020,Subway,1529185
09/04/2020,AAR,20223
09/04/2020,BT,817722
09/04/2020,Bus,1030811
09/04/2020,LIRR,88345
09/04/2020,MNR,47152
09/04/2020,SIR,3148
09/04/2020,Subway,1568385
09/05/2020,AAR,12118
09/05/2020,BT,694277
09/05/2020,Bus,715922
09/05/2020,LIRR,50550
09/05/2020,MNR,34621
09/05/2020,SIR,21
09/05/2020,Subway,1013725
09/06/2020,AAR,10160
09/06/2020,BT,655687
09/06/2020,Bus,559273
09/06/2020,LIRR,44727
09/06/2020,MNR,28565
09/06/2020,SIR,191
09/06/2020,Subway,819409
09/07/2020,AAR,9261
09/07/2020,BT,611390
09/07/2020,Bus,615802
09/07/2020,LIRR,80050
09/07/2020,MNR,27326
09/07/2020,SIR,1210
09/07/2020,Subway,870964
09/08/2020,AAR,19806
09/08/2020,BT,726886
09/08/2020,Bus,1039401
09/08/2020,LIRR,90603
09/08/2020,MNR,42963
09/08/2020,SIR,3496
09/08/2020,Subway,1555816
09/09/2020,AAR,21801
09/09/2020,BT,719499
09/09/2020,Bus,1072887
09/09/2020,LIRR,86063
09/09/2020,MNR,41954
09/09/2020,SIR,3586
09/09/2020,Subway,1610076
09/10/2020,AAR,20181
09/10/2020,BT,697793
09/10/2020,Bus,997030
09/10/2020,LIRR,82142
09/10/2020,MNR,39296
09/10/2020,SIR,3403
09/10/2020,Subway,1543662
09/11/2020,AAR,20809
09/11/2020,BT,781923
09/11/2020,Bus,1070920
09/11/2020,LIRR,88582
09/11/2020,MNR,47781
09/11/2020,SIR,3442
09/11/2020,Subway,1690334
09/12/2020,AAR,12349
09/12/2020,BT,693696
09/12/2020,Bus,752875
09/12/2020,LIRR,44546
09/12/2020,MNR,32400
09/12/2020,SIR,29
09/12/2020,Subway,1083698
09/13/2020,AAR,9315
09/13/2020,BT,611591
09/13/2020,Bus,557231
09/13/2020,LIRR,36686
09/13/2020,MNR,24009
09/13/2020,SIR,4
09/13/2020,Subway,796740
09/14/2020,AAR,19888
09/14/2020,BT,697572
09/14/2020,Bus,1065601
09/14/2020,LIRR,89498
09/14/2020,MNR,41286
09/14/2020,SIR,3515
09/14/2020,Subway,1604381
09/15/2020,AAR,20763
09/15/2020,BT,711338
09/15/2020,Bus,1091806
09/15/2020,LIRR,87025
09/15/2020,MNR,41288
09/15/2020,SIR,3696
09/15/2020,Subway,1678078
09/16/2020,AAR,22070
09/16/2020,BT,711372
09/16/2020,Bus,1097389
09/16/2020,LIRR,87034
09/16/2020,MNR,41417
09/16/2020,SIR,3496
09/16/2020,Subway,1686909
09/17/2020,AAR,21005
09/17/2020,BT,740052
09/17/2020,Bus,1094592
09/17/2020,LIRR,86854
09/17/2020,MNR,42339
09/17/2020,SIR,3617
09/17/2020,Subway,1692368
09/18/2020,AAR,20702
09/18/2020,BT,781132
09/18/2020,Bus,1083295
09/18/2020,LIRR,90657
09/18/2020,MNR,48213
09/18/2020,SIR,3367
09/18/2020,Subway,1725443
09/19/2020,AAR,12246
09/19/2020,BT,697698
09/19/2020,Bus,752437
09/19/2020,LIRR,46777
09/19/2020,MNR,34608
09/19/2020,SIR,1001
09/19/2020,Subway,1136947
09/20/2020,AAR,9269
09/20/2020,BT,615409
09/20/2020,Bus,558863
09/20/2020,LIRR,38973
09/20/2020,MNR,26328
09/20/2020,SIR,760
09/20/2020,Subway,827605
09/21/2020,AAR,19488
09/21/2020,BT,686709
09/21/2020,Bus,1058256
09/21/2020,LIRR,89706
09/21/2020,MNR,41901
09/21/2020,SIR,3497
09/21/2020,Subway,1624139
09/22/2020,AAR,21103
09/22/2020,BT,704257
09/22/2020,Bus,1095678
09/22/2020,LIRR,87376
09/22/2020,MNR,41389
09/22/2020,SIR,3821
09/22/2020,Subway,1698504
09/23/2020,AAR,22501
09/23/2020,BT,727921
09/23/2020,Bus,1119904
09/23/2020,LIRR,88998
09/23/2020,MNR,42506
09/23/2020,SIR,3710
09/23/2020,Subway,1735333
09/24/2020,AAR,21554
09/24/2020,BT,747851
09/24/2020,Bus,1107707
09/24/2020,LIRR,89129
09/24/2020,MNR,42969
09/24/2020,SIR,3816
09/24/2020,Subway,1722364
09/25/2020,AAR,21233
09/25/2020,BT,796850
09/25/2020,Bus,1110956
09/25/2020,LIRR,92506
09/25/2020,MNR,49819
09/25/2020,SIR,3708
09/25/2020,Subway,1761591
09/26/2020,AAR,12128
09/26/2020,BT,718420
09/26/2020,Bus,755197
09/26/2020,LIRR,47169
09/26/2020,MNR,35771
09/26/2020,SIR,32
09/26/2020,Subway,1120143
09/27/2020,AAR,9491
09/27/2020,BT,636532
09/27/2020,Bus,576684
09/27/2020,LIRR,39994
09/27/2020,MNR,28480
09/27/2020,SIR,5
09/27/2020,Subway,846179
09/28/2020,AAR,17678
09/28/2020,BT,658998
09/28/2020,Bus,985185
09/28/2020,LIRR,89664
09/28/2020,MNR,43237
09/28/2020,SIR,3371
09/28/2020,Subway,1489240
09/29/2020,AAR,20517
09/29/2020,BT,688012
09/29/2020,Bus,1057135
09/29/2020,LIRR,88444
09/29/2020,MNR,40515
09/29/2020,SIR,3632
09/29/2020,Subway,1661264
09/30/2020,AAR,21424
09/30/2020,BT,717050
09/30/2020,Bus,1101663
09/30/2020,LIRR,89223
09/30/2020,MNR,41967
09/30/2020,SIR,3704
09/30/2020,Subway,1740820
10/01/2020,AAR,22309
10/01/2020,BT,759870
10/01/2020,Bus,1159859
10/01/2020,LIRR,86082
10/01/2020,MNR,42390
10/01/2020,SIR,4003
10/01/2020,Subway,1809958
10/02/2020,AAR,21626
10/02/2020,BT,776683
10/02/2020,Bus,1115793
10/02/2020,LIRR,87291
10/02/2020,MNR,48883
10/02/2020,SIR,3589
10/02/2020,Subway,1790612
10/03/2020,AAR,12759
10/03/2020,BT,705741
10/03/2020,Bus,777674
10/03/2020,LIRR,45018
10/03/2020,MNR,36907
10/03/2020,SIR,33
10/03/2020,Subway,1168040
10/04/2020,AAR,10010
10/04/2020,BT,617011
10/04/2020,Bus,570608
10/04/2020,LIRR,34976
10/04/2020,MNR,27667
10/04/2020,SIR,761
10/04/2020,Subway,852830
10/05/2020,AAR,19971
10/05/2020,BT,681284
10/05/2020,Bus,1102675
10/05/2020,LIRR,88694
10/05/2020,MNR,42257
10/05/2020,SIR,3587
10/05/2020,Subway,1678792
10/06/2020,AAR,21475
10/06/2020,BT,698860
10/06/2020,Bus,1137217
10/06/2020,LIRR,87748
10/06/2020,MNR,43803
10/06/2020,SIR,3866
10/06/2020,Subway,1758454
10/07/2020,AAR,23027
10/07/2020,BT,710155
10/07/2020,Bus,1123231
10/07/2020,LIRR,87119
10/07/2020,MNR,43534
10/07/2020,SIR,3791
10/07/2020,Subway,1770617
10/08/2020,AAR,21964
10/08/2020,BT,738395
10/08/2020,Bus,1126770
10/08/2020,LIRR,87959
10/08/2020,MNR,44802
10/08/2020,SIR,3913
10/08/2020,Subway,1798005
10/09/2020,AAR,21274
10/09/2020,BT,782600
10/09/2020,Bus,1117172
10/09/2020,LIRR,78663
10/09/2020,MNR,52686
10/09/2020,SIR,3700
10/09/2020,Subway,1808079
10/10/2020,AAR,12627
10/10/2020,BT,716866
10/10/2020,Bus,771088
10/10/2020,LIRR,44528
10/10/2020,MNR,41409
10/10/2020,SIR,1430
10/10/2020,Subway,1170227
10/11/2020,AAR,9470
10/11/2020,BT,603801
10/11/2020,Bus,564051
10/11/2020,LIRR,34593
10/11/2020,MNR,28784
10/11/2020,SIR,1049
10/11/2020,Subway,848469
10/12/2020,AAR,15722
10/12/2020,BT,598916
10/12/2020,Bus,767564
10/12/2020,LIRR,76776
10/12/2020,MNR,39838
10/12/2020,SIR,2237
10/12/2020,Subway,1284655
10/13/2020,AAR,20909
10/13/2020,BT,667518
10/13/2020,Bus,1063680
10/13/2020,LIRR,76552
10/13/2020,MNR,42205
10/13/2020,SIR,3670
10/13/2020,Subway,1715183
10/14/2020,AAR,23169
10/14/2020,BT,719962
10/14/2020,Bus,1162256
10/14/2020,LIRR,89173
10/14/2020,MNR,45148
10/14/2020,SIR,3956
10/14/2020,Subway,1838682
10/15/2020,AAR,22834
10/15/2020,BT,757151
10/15/2020,Bus,1152434
10/15/2020,LIRR,90288
10/15/2020,MNR,46249
10/15/2020,SIR,4069
10/15/2020,Subway,1853753
10/16/2020,AAR,20776
10/16/2020,BT,715224
10/16/2020,Bus,974110
10/16/2020,LIRR,83798
10/16/2020,MNR,47291
10/16/2020,SIR,3366
10/16/2020,Subway,1671320
10/17/2020,AAR,11831
10/17/2020,BT,691236
10/17/2020,Bus,778070
10/17/2020,LIRR,43768
10/17/2020,MNR,37764
10/17/2020,SIR,1588
10/17/2020,Subway,1209473
10/18/2020,AAR,9998
10/18/2020,BT,655748
10/18/2020,Bus,583350
10/18/2020,LIRR,34682
10/18/2020,MNR,30690
10/18/2020,SIR,1074
10/18/2020,Subway,896812
10/19/2020,AAR,20812
10/19/2020,BT,683334
10/19/2020,Bus,1105134
10/19/2020,LIRR,89186
10/19/2020,MNR,44368
10/19/2020,SIR,3570
10/19/2020,Subway,1719153
10/20/2020,AAR,21936
10/20/2020,BT,688694
10/20/2020,Bus,1119283
10/20/2020,LIRR,86591
10/20/2020,MNR,42741
10/20/2020,SIR,3859
10/20/2020,Subway,1780231
10/21/2020,AAR,22959
10/21/2020,BT,704874
10/21/2020,Bus,1140385
10/21/2020,LIRR,86210
10/21/2020,MNR,44102
10/21/2020,SIR,3848
10/21/2020,Subway,1812949
10/22/2020,AAR,22391
10/22/2020,BT,738372
10/22/2020,Bus,1140210
10/22/2020,LIRR,88686
10/22/2020,MNR,45770
10/22/2020,SIR,3927
10/22/2020,Subway,1825208
10/23/2020,AAR,21766
10/23/2020,BT,769176
10/23/2020,Bus,1123540
10/23/2020,LIRR,89931
10/23/2020,MNR,51765
10/23/2020,SIR,3680
10/23/2020,Subway,1842588
10/24/2020,AAR,12916
10/24/2020,BT,699927
10/24/2020,Bus,775122
10/24/2020,LIRR,43618
10/24/2020,MNR,38673
10/24/2020,SIR,
10/24/2020,Subway,1185612
10/25/2020,AAR,10074
10/25/2020,BT,632680
10/25/2020,Bus,572347
10/25/2020,LIRR,33678
10/25/2020,MNR,28321
10/25/2020,SIR,
10/25/2020,Subway,885001
10/26/2020,AAR,20817
10/26/2020,BT,663499
10/26/2020,Bus,1061566
10/26/2020,LIRR,86745
10/26/2020,MNR,43557
10/26/2020,SIR,3429
10/26/2020,Subway,1690651
10/27/2020,AAR,21870
10/27/2020,BT,688233
10/27/2020,Bus,1143906
10/27/2020,LIRR,87401
10/27/2020,MNR,43340
10/27/2020,SIR,3642
10/27/2020,Subway,1815242
10/28/2020,AAR,23258
10/28/2020,BT,700135
10/28/2020,Bus,1119450
10/28/2020,LIRR,86652
10/28/2020,MNR,43289
10/28/2020,SIR,3676
10/28/2020,Subway,1819352
10/29/2020,AAR,20925
10/29/2020,BT,677257
10/29/2020,Bus,987440
10/29/2020,LIRR,81794
10/29/2020,MNR,41157
10/29/2020,SIR,3539
10/29/2020,Subway,1705072
10/30/2020,AAR,21243
10/30/2020,BT,718742
10/30/2020,Bus,1030639
10/30/2020,LIRR,84254
10/30/2020,MNR,47967
10/30/2020,SIR,3270
10/30/2020,Subway,1768018
10/31/2020,AAR,12816
10/31/2020,BT,643982
10/31/2020,Bus,747636
10/31/2020,LIRR,41538
10/31/2020,MNR,34077
10/31/2020,SIR,20
10/31/2020,Subway,1174059
11/01/2020,AAR,10180
11/01/2020,BT,573521
11/01/2020,Bus,510820
11/01/2020,LIRR,29495
11/01/2020,MNR,22602
11/01/2020,SIR,3
11/01/2020,Subway,786675
11/02/2020,AAR,21127
11/02/2020,BT,671888
11/02/2020,Bus,1072262
11/02/2020,LIRR,87198
11/02/2020,MNR,40609
11/02/2020,SIR,3535
11/02/2020,Subway,1747908
11/03/2020,AAR,20416
11/03/2020,BT,625256
11/03/2020,Bus,1027710
11/03/2020,LIRR,82140
11/03/2020,MNR,39749
11/03/2020,SIR,3184
11/03/2020,Subway,1602912
11/04/2020,AAR,22174
11/04/2020,BT,656967
11/04/2020,Bus,1089354
11/04/2020,LIRR,81551
11/04/2020,MNR,38818
11/04/2020,SIR,3448
11/04/2020,Subway,1690489
11/05/2020,AAR,22937
11/05/2020,BT,714654
11/05/2020,Bus,1130774
11/05/2020,LIRR,86987
11/05/2020,MNR,41550
11/05/2020,SIR,3793
11/05/2020,Subway,1793796
11/06/2020,AAR,22659
11/06/2020,BT,749668
11/06/2020,Bus,1120729
11/06/2020,LIRR,89499
11/06/2020,MNR,48138
11/06/2020,SIR,3546
11/06/2020,Subway,1837314
11/07/2020,AAR,13409
11/07/2020,BT,687679
11/07/2020,Bus,752851
11/07/2020,LIRR,46368
11/07/2020,MNR,35870
11/07/2020,SIR,35
11/07/2020,Subway,1246321
11/08/2020,AAR,10474
11/08/2020,BT,633243
11/08/2020,Bus,587220
11/08/2020,LIRR,38485
11/08/2020,MNR,27961
11/08/2020,SIR,846
11/08/2020,Subway,927670
11/09/2020,AAR,21444
11/09/2020,BT,675604
11/09/2020,Bus,1111203
11/09/2020,LIRR,91681
11/09/2020,MNR,42627
11/09/2020,SIR,3561
11/09/2020,Subway,1752614
11/10/2020,AAR,23138
11/10/2020,BT,699076
11/10/2020,Bus,1151911
11/10/2020,LIRR,91532
11/10/2020,MNR,43083
11/10/2020,SIR,3848
11/10/2020,Subway,1836902
11/11/2020,AAR,20263
11/11/2020,BT,622409
11/11/2020,Bus,969123
11/11/2020,LIRR,83306
11/11/2020,MNR,40073
11/11/2020,SIR,3050
11/11/2020,Subway,1614812
11/12/2020,AAR,22059
11/12/2020,BT,680988
11/12/2020,Bus,1054132
11/12/2020,LIRR,86189
11/12/2020,MNR,40381
11/12/2020,SIR,3546
11/12/2020,Subway,1776666
11/13/2020,AAR,22054
11/13/2020,BT,716046
11/13/2020,Bus,1061680
11/13/2020,LIRR,86252
11/13/2020,MNR,45127
11/13/2020,SIR,3332
11/13/2020,Subway,1816693
11/14/2020,AAR,12928
11/14/2020,BT,635637
11/14/2020,Bus,755951
11/14/2020,LIRR,41422
11/14/2020,MNR,31397
11/14/2020,SIR,14
11/14/2020,Subway,1215477
11/15/2020,AAR,9763
11/15/2020,BT,514867
11/15/2020,Bus,528421
11/15/2020,LIRR,30948
11/15/2020,MNR,20946
11/15/2020,SIR,697
11/15/2020,Subway,820858
11/16/2020,AAR,21851
11/16/2020,BT,658968
11/16/2020,Bus,1079560
11/16/2020,LIRR,89463
11/16/2020,MNR,41961
11/16/2020,SIR,3532
11/16/2020,Subway,1741750
11/17/2020,AAR,22524
11/17/2020,BT,664732
11/17/2020,Bus,1092416
11/17/2020,LIRR,86965
11/17/2020,MNR,40078
11/17/2020,SIR,3584
11/17/2020,Subway,1788847
11/18/2020,AAR,23390
11/18/2020,BT,678350
11/18/2020,Bus,1065597
11/18/2020,LIRR,84069
11/18/2020,MNR,39693
11/18/2020,SIR,3495
11/18/2020,Subway,1787688
11/19/2020,AAR,21780
11/19/2020,BT,698169
11/19/2020,Bus,1056928
11/19/2020,LIRR,84662
11/19/2020,MNR,40122
11/19/2020,SIR,3529
11/19/2020,Subway,1757535
11/20/2020,AAR,22945
11/20/2020,BT,736628
11/20/2020,Bus,1079029
11/20/2020,LIRR,87402
11/20/2020,MNR,44683
11/20/2020,SIR,3473
11/20/2020,Subway,1800423
11/21/2020,AAR,13193
11/21/2020,BT,645448
11/21/2020,Bus,750801
11/21/2020,LIRR,39204
11/21/2020,MNR,27716
11/21/2020,SIR,19
11/21/2020,Subway,1157957
11/22/2020,AAR,10694
11/22/2020,BT,517830
11/22/2020,Bus,542124
11/22/2020,LIRR,31019
11/22/2020,MNR,20269
11/22/2020,SIR,92
11/22/2020,Subway,817963
11/23/2020,AAR,21297
11/23/2020,BT,660835
11/23/2020,Bus,1005225
11/23/2020,LIRR,87693
11/23/2020,MNR,40668
11/23/2020,SIR,3223
11/23/2020,Subway,1646525
11/24/2020,AAR,22814
11/24/2020,BT,716305
11/24/2020,Bus,1068789
11/24/2020,LIRR,89805
11/24/2020,MNR,41772
11/24/2020,SIR,3405
11/24/2020,Subway,1735702
11/25/2020,AAR,21450
11/25/2020,BT,739563
11/25/2020,Bus,1037242
11/25/2020,LIRR,93444
11/25/2020,MNR,46209
11/25/2020,SIR,3166
11/25/2020,Subway,1688227
11/26/2020,AAR,12151
11/26/2020,BT,476637
11/26/2020,Bus,444391
11/26/2020,LIRR,72572
11/26/2020,MNR,20393
11/26/2020,SIR,847
11/26/2020,Subway,652276
11/27/2020,AAR,12395
11/27/2020,BT,579048
11/27/2020,Bus,815993
11/27/2020,LIRR,77273
11/27/2020,MNR,25009
11/27/2020,SIR,2046
11/27/2020,Subway,1263473
11/28/2020,AAR,10808
11/28/2020,BT,561092
11/28/2020,Bus,689580
11/28/2020,LIRR,37770
11/28/2020,MNR,24688
11/28/2020,SIR,1203
11/28/2020,Subway,1032823
11/29/2020,AAR,9360
11/29/2020,BT,548733
11/29/2020,Bus,548548
11/29/2020,LIRR,32628
11/29/2020,MNR,21898
11/29/2020,SIR,826
11/29/2020,Subway,826974
11/30/2020,AAR,19751
11/30/2020,BT,574662
11/30/2020,Bus,849277
11/30/2020,LIRR,80033
11/30/2020,MNR,37026
11/30/2020,SIR,3035
11/30/2020,Subway,1459131
12/01/2020,AAR,21693
12/01/2020,BT,855711
12/01/2020,Bus,1068627
12/01/2020,LIRR,73589
12/01/2020,MNR,35225
12/01/2020,SIR,3432
12/01/2020,Subway,1706348
12/02/2020,AAR,22712
12/02/2020,BT,748924
12/02/2020,Bus,1026056
12/02/2020,LIRR,73631
12/02/2020,MNR,35615
12/02/2020,SIR,3277
12/02/2020,Subway,1699968
12/03/2020,AAR,22941
12/03/2020,BT,769462
12/03/2020,Bus,1070197
12/03/2020,LIRR,75093
12/03/2020,MNR,37013
12/03/2020,SIR,3325
12/03/2020,Subway,1736045
12/04/2020,AAR,21960
12/04/2020,BT,777856
12/04/2020,Bus,1024641
12/04/2020,LIRR,72062
12/04/2020,MNR,39228
12/04/2020,SIR,3121
12/04/2020,Subway,1701628
12/05/2020,AAR,10151
12/05/2020,BT,573714
12/05/2020,Bus,617332
12/05/2020,LIRR,33528
12/05/2020,MNR,19727
12/05/2020,SIR,996
12/05/2020,Subway,1000240
12/06/2020,AAR,9904
12/06/2020,BT,591731
12/06/2020,Bus,547330
12/06/2020,LIRR,35055
12/06/2020,MNR,19652
12/06/2020,SIR,885
12/06/2020,Subway,878393
12/07/2020,AAR,21424
12/07/2020,BT,731655
12/07/2020,Bus,1032813
12/07/2020,LIRR,77787
12/07/2020,MNR,36890
12/07/2020,SIR,3209
12/07/2020,Subway,1656627
12/08/2020,AAR,22177
12/08/2020,BT,746111
12/08/2020,Bus,1034410
12/08/2020,LIRR,75033
12/08/2020,MNR,36403
12/08/2020,SIR,3185
12/08/2020,Subway,1540893
12/09/2020,AAR,22459
12/09/2020,BT,752016
12/09/2020,Bus,1018247
12/09/2020,LIRR,74734
12/09/2020,MNR,35917
